keyboard_name,keyboard_size,keyboard_type,user,audio_file,key_pressed,keyboard_material,switch_type,PCA_Feature_A,PCA_Feature_B,cluster
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_0_1720381075_Basem.wav,0,aluminum,Tactile,-3.571315,1.9962025,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_7_1720380960_Basem.wav,7,aluminum,Tactile,-3.4066284,2.1122735,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_=_1720381181_Basem.wav,=,aluminum,Tactile,-3.8845522,1.9249276,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_6_1720380914_Basem.wav,6,aluminum,Tactile,-2.5718822,2.3668942,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_9_1720381041_Basem.wav,9,aluminum,Tactile,-3.4700203,2.2455583,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_d_1720383140_Basem.wav,d,aluminum,Tactile,-3.510317,2.4499125,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_6_1720380925_Basem.wav,6,aluminum,Tactile,-2.8024921,2.635365,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_i_1720382726_Basem.wav,i,aluminum,Tactile,-1.8734308,1.826188,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_`_1720380588_Basem.wav,`,aluminum,Tactile,-1.7245104,2.1323507,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_v_1720383820_Basem.wav,v,aluminum,Tactile,-1.0138692,2.4714024,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_apost_1720383518_Basem.wav,apost,aluminum,Tactile,-1.1096807,1.7582572,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_]_1720382940_Basem.wav,],aluminum,Tactile,-3.0016572,1.9365488,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_apost_1720383539_Basem.wav,apost,aluminum,Tactile,-0.8394832,1.7875571,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_5_1720380873_Basem.wav,5,aluminum,Tactile,-2.7001433,2.1503763,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_y_1720382620_Basem.wav,y,aluminum,Tactile,-1.6961676,1.8455883,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_;_1720383476_Basem.wav,;,aluminum,Tactile,-1.3151988,1.7715919,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_7_1720380940_Basem.wav,7,aluminum,Tactile,-3.5885427,2.161165,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_l_1720383448_Basem.wav,l,aluminum,Tactile,-2.8252838,1.8273484,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_k_1720383396_Basem.wav,k,aluminum,Tactile,-2.7091837,2.59274,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_bcksl_1720382986_Basem.wav,bcksl,aluminum,Tactile,-1.9472766,1.0431488,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_f_1720383168_Basem.wav,f,aluminum,Tactile,-3.7480536,2.3223488,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_x_1720383680_Basem.wav,x,aluminum,Tactile,-0.7895414,2.618162,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_;_1720383487_Basem.wav,;,aluminum,Tactile,-1.1171021,2.0385296,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_k_1720383400_Basem.wav,k,aluminum,Tactile,-2.3347225,1.9793849,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_n_1720383919_Basem.wav,n,aluminum,Tactile,-2.0293825,2.4706128,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_v_1720383827_Basem.wav,v,aluminum,Tactile,-1.1965659,2.3208652,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_z_1720383570_Basem.wav,z,aluminum,Tactile,-0.9868856,1.6819067,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_a_1720383047_Basem.wav,a,aluminum,Tactile,-3.482582,2.0605454,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_f_1720383175_Basem.wav,f,aluminum,Tactile,-4.204615,2.1613436,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_bcksl_1720382993_Basem.wav,bcksl,aluminum,Tactile,-3.244058,1.7581033,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_g_1720383207_Basem.wav,g,aluminum,Tactile,-3.4138622,2.286798,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_-_1720381117_Basem.wav,-,aluminum,Tactile,-3.1690967,2.0301576,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_p_1720382823_Basem.wav,p,aluminum,Tactile,-2.4930189,1.6460334,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_9_1720381034_Basem.wav,9,aluminum,Tactile,-2.5600815,2.411454,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_o_1720382762_Basem.wav,o,aluminum,Tactile,-1.8020271,1.6178274,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_t_1720382600_Basem.wav,t,aluminum,Tactile,-0.19697244,2.07761,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_n_1720383916_Basem.wav,n,aluminum,Tactile,-2.407426,2.4247534,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_[_1720382896_Basem.wav,[,aluminum,Tactile,-2.7253766,1.6097883,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_`_1720380605_Basem.wav,`,aluminum,Tactile,-1.5435501,2.355523,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_m_1720383944_Basem.wav,m,aluminum,Tactile,-1.630681,2.2829683,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_w_1720381256_Basem.wav,w,aluminum,Tactile,-3.7459698,2.1796608,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_7_1720380957_Basem.wav,7,aluminum,Tactile,-3.6009555,2.1179461,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_._1720384034_Basem.wav,.,aluminum,Tactile,-3.3461576,2.2896962,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_i_1720382744_Basem.wav,i,aluminum,Tactile,-1.9702678,2.2905817,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_bcksl_1720383000_Basem.wav,bcksl,aluminum,Tactile,-3.2753239,1.7384303,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_r_1720382234_Basem.wav,r,aluminum,Tactile,-2.8585598,2.3262057,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_e_1720381329_Basem.wav,e,aluminum,Tactile,-2.180629,2.1241252,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_t_1720382589_Basem.wav,t,aluminum,Tactile,-1.0040293,1.8834975,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_0_1720381061_Basem.wav,0,aluminum,Tactile,-2.3468652,1.4137409,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_n_1720383909_Basem.wav,n,aluminum,Tactile,-1.5973196,2.407237,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_z_1720383594_Basem.wav,z,aluminum,Tactile,-1.9618284,1.8219827,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_f_1720383182_Basem.wav,f,aluminum,Tactile,-3.7435787,2.321892,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_b_1720383888_Basem.wav,b,aluminum,Tactile,-0.50271916,2.595731,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_w_1720381270_Basem.wav,w,aluminum,Tactile,-2.6398501,2.5810719,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_space_1720384145_Basem.wav,space,aluminum,Tactile,-2.592433,0.8532895,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,"key_press_,_1720384010_Basem.wav",",",aluminum,Tactile,-2.51668,2.3252945,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_p_1720382803_Basem.wav,p,aluminum,Tactile,-1.842547,1.7873893,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_d_1720383154_Basem.wav,d,aluminum,Tactile,-3.1160061,2.03143,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_-_1720381127_Basem.wav,-,aluminum,Tactile,-3.4981382,1.8572508,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_[_1720382879_Basem.wav,[,aluminum,Tactile,-1.9407357,1.6330479,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_h_1720383279_Basem.wav,h,aluminum,Tactile,-3.4476216,2.3446622,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_p_1720382796_Basem.wav,p,aluminum,Tactile,-1.2108008,1.7883338,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_s_1720383106_Basem.wav,s,aluminum,Tactile,-4.048696,2.1337774,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_u_1720382671_Basem.wav,u,aluminum,Tactile,-1.3078675,1.923101,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_]_1720382936_Basem.wav,],aluminum,Tactile,-3.4028835,1.7528034,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_g_1720383210_Basem.wav,g,aluminum,Tactile,-3.4345074,1.8945224,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_o_1720382768_Basem.wav,o,aluminum,Tactile,-1.567974,1.7762318,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_v_1720383837_Basem.wav,v,aluminum,Tactile,-0.8898436,2.1812153,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_s_1720383102_Basem.wav,s,aluminum,Tactile,-3.791681,2.3333628,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_._1720384058_Basem.wav,.,aluminum,Tactile,-2.6720543,2.482477,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_h_1720383252_Basem.wav,h,aluminum,Tactile,-3.2549758,1.994883,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_._1720384041_Basem.wav,.,aluminum,Tactile,-2.7151868,2.320422,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_q_1720381244_Basem.wav,q,aluminum,Tactile,-3.8865452,2.1028523,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_h_1720383283_Basem.wav,h,aluminum,Tactile,-3.1521065,2.3255744,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_-_1720381134_Basem.wav,-,aluminum,Tactile,-3.341736,2.0417202,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_c_1720383803_Basem.wav,c,aluminum,Tactile,-1.6553984,2.121825,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_1_1720380658_Basem.wav,1,aluminum,Tactile,-1.4746486,2.2651048,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_s_1720383088_Basem.wav,s,aluminum,Tactile,-3.9229214,2.1588256,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_e_1720381322_Basem.wav,e,aluminum,Tactile,-2.1572742,2.1972735,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_k_1720383410_Basem.wav,k,aluminum,Tactile,-2.6430726,2.3124266,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_v_1720383848_Basem.wav,v,aluminum,Tactile,-1.299373,2.488476,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_j_1720383308_Basem.wav,j,aluminum,Tactile,-2.5553071,2.2281036,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_d_1720383133_Basem.wav,d,aluminum,Tactile,-4.335179,2.2765365,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_k_1720383421_Basem.wav,k,aluminum,Tactile,-3.058064,2.358535,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_`_1720380598_Basem.wav,`,aluminum,Tactile,-2.0676157,2.3589697,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_e_1720381308_Basem.wav,e,aluminum,Tactile,-0.80136013,2.0764859,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_i_1720382720_Basem.wav,i,aluminum,Tactile,-1.945179,2.135115,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_6_1720380911_Basem.wav,6,aluminum,Tactile,-3.3408027,2.0342433,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_fwdsl_1720384085_Basem.wav,fwdsl,aluminum,Tactile,-2.8224626,2.670373,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,"key_press_,_1720383986_Basem.wav",",",aluminum,Tactile,-2.929783,2.6401312,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_0_1720381086_Basem.wav,0,aluminum,Tactile,-3.1342647,1.9312552,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_8_1720380977_Basem.wav,8,aluminum,Tactile,-3.3535054,2.0508764,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_apost_1720383531_Basem.wav,apost,aluminum,Tactile,-0.8749992,1.7539625,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_3_1720380794_Basem.wav,3,aluminum,Tactile,-1.966923,1.9828545,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_m_1720383962_Basem.wav,m,aluminum,Tactile,-1.8905796,2.4849102,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_l_1720383430_Basem.wav,l,aluminum,Tactile,-2.396041,2.4524698,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_r_1720382247_Basem.wav,r,aluminum,Tactile,-2.166889,2.686964,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_s_1720383092_Basem.wav,s,aluminum,Tactile,-4.4822097,1.9825248,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_0_1720381072_Basem.wav,0,aluminum,Tactile,-3.5480475,2.1125267,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_b_1720383864_Basem.wav,b,aluminum,Tactile,-0.39649436,2.2590535,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_;_1720383483_Basem.wav,;,aluminum,Tactile,-0.8397145,1.9331818,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_b_1720383882_Basem.wav,b,aluminum,Tactile,-1.5335196,2.2270856,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_i_1720382730_Basem.wav,i,aluminum,Tactile,-1.5603975,2.0959496,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_9_1720381037_Basem.wav,9,aluminum,Tactile,-3.2617822,2.2884731,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_-_1720381124_Basem.wav,-,aluminum,Tactile,-3.4552367,1.6665277,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_]_1720382926_Basem.wav,],aluminum,Tactile,-3.1487684,1.5186224,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_o_1720382775_Basem.wav,o,aluminum,Tactile,-1.8717198,1.840897,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_;_1720383473_Basem.wav,;,aluminum,Tactile,-0.73496515,1.809556,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_bcksl_1720383010_Basem.wav,bcksl,aluminum,Tactile,-3.3129442,2.0950768,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_=_1720381153_Basem.wav,=,aluminum,Tactile,-3.1354396,1.7058723,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_d_1720383126_Basem.wav,d,aluminum,Tactile,-2.8965237,2.2138462,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_u_1720382695_Basem.wav,u,aluminum,Tactile,-1.7842824,1.9073907,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_m_1720383955_Basem.wav,m,aluminum,Tactile,-1.4235988,2.1424315,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_[_1720382886_Basem.wav,[,aluminum,Tactile,-3.0318637,1.7714614,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_1_1720380631_Basem.wav,1,aluminum,Tactile,-1.5278467,2.0588427,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_a_1720383054_Basem.wav,a,aluminum,Tactile,-3.8664186,2.1862884,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_=_1720381174_Basem.wav,=,aluminum,Tactile,-3.7014544,1.8278787,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_x_1720383619_Basem.wav,x,aluminum,Tactile,0.16873735,1.2736231,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_]_1720382922_Basem.wav,],aluminum,Tactile,-3.5931246,1.8993487,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_n_1720383926_Basem.wav,n,aluminum,Tactile,-1.2508448,2.3965487,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_7_1720380954_Basem.wav,7,aluminum,Tactile,-3.4135392,2.1717157,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_s_1720383081_Basem.wav,s,aluminum,Tactile,-3.096769,2.4322822,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_x_1720383609_Basem.wav,x,aluminum,Tactile,-1.6513914,2.1776392,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_2_1720380672_Basem.wav,2,aluminum,Tactile,-1.2079726,2.2682202,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_9_1720381027_Basem.wav,9,aluminum,Tactile,-2.9094794,2.0554893,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_0_1720381065_Basem.wav,0,aluminum,Tactile,-3.54845,2.0713387,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_4_1720380842_Basem.wav,4,aluminum,Tactile,-3.280835,2.2595286,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_p_1720382806_Basem.wav,p,aluminum,Tactile,-1.8055127,1.4643334,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_space_1720384138_Basem.wav,space,aluminum,Tactile,-2.623522,1.675689,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_3_1720380790_Basem.wav,3,aluminum,Tactile,-1.8853016,1.9291039,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_t_1720382575_Basem.wav,t,aluminum,Tactile,-1.176952,1.6968791,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_r_1720382254_Basem.wav,r,aluminum,Tactile,-2.7763696,2.2845252,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_q_1720381220_Basem.wav,q,aluminum,Tactile,-3.5247984,2.0525775,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_c_1720383806_Basem.wav,c,aluminum,Tactile,-1.5413451,2.1494398,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_5_1720380883_Basem.wav,5,aluminum,Tactile,-3.1168218,2.346345,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_9_1720381051_Basem.wav,9,aluminum,Tactile,-2.6857333,2.2874358,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_1_1720380652_Basem.wav,1,aluminum,Tactile,-1.055129,2.3611045,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_fwdsl_1720384096_Basem.wav,fwdsl,aluminum,Tactile,-3.861048,2.5500648,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_8_1720380995_Basem.wav,8,aluminum,Tactile,-3.3615704,1.8459669,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_i_1720382737_Basem.wav,i,aluminum,Tactile,-1.3600945,2.077746,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_5_1720380852_Basem.wav,5,aluminum,Tactile,-3.0492249,2.2025466,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_k_1720383393_Basem.wav,k,aluminum,Tactile,-3.0148628,2.2060082,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_y_1720382627_Basem.wav,y,aluminum,Tactile,-1.8768642,1.9757746,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_8_1720380999_Basem.wav,8,aluminum,Tactile,-3.2502606,1.8179678,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_a_1720383051_Basem.wav,a,aluminum,Tactile,-4.2883334,1.841216,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_._1720384051_Basem.wav,.,aluminum,Tactile,-2.3558083,2.7668736,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_o_1720382772_Basem.wav,o,aluminum,Tactile,-1.7483596,2.0434496,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_v_1720383851_Basem.wav,v,aluminum,Tactile,-1.4658349,2.28493,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_2_1720380696_Basem.wav,2,aluminum,Tactile,-0.8588264,2.038387,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_o_1720382758_Basem.wav,o,aluminum,Tactile,-1.4767919,2.0605564,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_j_1720383300_Basem.wav,j,aluminum,Tactile,-2.7030568,2.1988082,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_h_1720383269_Basem.wav,h,aluminum,Tactile,-2.950752,2.103487,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_2_1720380704_Basem.wav,2,aluminum,Tactile,-0.8707434,2.2857084,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_g_1720383217_Basem.wav,g,aluminum,Tactile,-3.1479092,2.3881297,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_7_1720380936_Basem.wav,7,aluminum,Tactile,-3.6733096,1.8945347,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_u_1720382702_Basem.wav,u,aluminum,Tactile,-1.4922153,1.9189607,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_fwdsl_1720384103_Basem.wav,fwdsl,aluminum,Tactile,-2.3567781,2.2755039,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_3_1720380784_Basem.wav,3,aluminum,Tactile,-1.4791538,2.1666942,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_]_1720382943_Basem.wav,],aluminum,Tactile,-2.4993315,0.9630804,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_t_1720382593_Basem.wav,t,aluminum,Tactile,-1.9040189,1.7738061,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_3_1720380777_Basem.wav,3,aluminum,Tactile,-1.553425,2.1592758,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_7_1720380950_Basem.wav,7,aluminum,Tactile,-4.0324864,2.2049239,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_e_1720381325_Basem.wav,e,aluminum,Tactile,-2.334002,1.7561972,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_f_1720383196_Basem.wav,f,aluminum,Tactile,-3.7390738,2.3285666,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_5_1720380856_Basem.wav,5,aluminum,Tactile,-3.4125755,2.318378,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_j_1720383330_Basem.wav,j,aluminum,Tactile,-3.1216073,2.3902762,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_w_1720381266_Basem.wav,w,aluminum,Tactile,-3.0349307,2.3733659,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_l_1720383434_Basem.wav,l,aluminum,Tactile,-3.0429883,2.175606,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_i_1720382741_Basem.wav,i,aluminum,Tactile,-1.0897863,1.7231596,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_3_1720380801_Basem.wav,3,aluminum,Tactile,-1.6976185,1.9609059,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_k_1720383389_Basem.wav,k,aluminum,Tactile,-2.622579,2.1521287,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_u_1720382699_Basem.wav,u,aluminum,Tactile,-1.873647,1.827398,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_space_1720384141_Basem.wav,space,aluminum,Tactile,-3.0724783,1.3180988,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_v_1720383834_Basem.wav,v,aluminum,Tactile,-1.5105537,2.3651462,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_s_1720383095_Basem.wav,s,aluminum,Tactile,-4.2031665,1.9257425,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_b_1720383868_Basem.wav,b,aluminum,Tactile,-0.44209838,2.2070246,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_v_1720383844_Basem.wav,v,aluminum,Tactile,-1.074635,2.5354016,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_d_1720383144_Basem.wav,d,aluminum,Tactile,-3.3135612,2.2145243,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_c_1720383744_Basem.wav,c,aluminum,Tactile,-1.5486017,1.8800845,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_space_1720384127_Basem.wav,space,aluminum,Tactile,-3.5031037,1.3187648,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_n_1720383902_Basem.wav,n,aluminum,Tactile,-1.199291,2.5257685,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_j_1720383326_Basem.wav,j,aluminum,Tactile,-2.8650658,1.7852911,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_`_1720380613_Basem.wav,`,aluminum,Tactile,-2.2016017,2.234171,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_e_1720381315_Basem.wav,e,aluminum,Tactile,-2.441954,2.2309194,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_h_1720383276_Basem.wav,h,aluminum,Tactile,-3.182866,2.2935166,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_t_1720382596_Basem.wav,t,aluminum,Tactile,-1.2818335,1.9512453,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_m_1720383948_Basem.wav,m,aluminum,Tactile,-1.3463979,2.1283965,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_apost_1720383521_Basem.wav,apost,aluminum,Tactile,-0.9080278,1.789083,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_apost_1720383525_Basem.wav,apost,aluminum,Tactile,-1.471093,1.470545,1
dropctrlv1,80%_Tenkeyless,mechanical,Basem,key_press_[_1720382872_Basem.wav,[,aluminum,Tactile,-3.052307,1.4948206,1
